run,prompt_template,reward_fn,grpo_step,loss,grad_norm,token_entropy,train_answer_accuracy,train_format_accuracy
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,183,-0.0009137207871390274,0.1416015625,0.02650165557861328,0.86328125,0.96875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,184,0.0004244231095071882,0.076171875,0.030692577362060547,0.7890625,0.92578125
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,185,0.0002217838723481691,0.12060546875,0.030039310455322266,0.89453125,0.9921875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,186,-0.0005168991856407956,0.115234375,0.027619600296020508,0.8125,0.92578125
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,187,-0.0010904584887612145,0.08935546875,0.025596141815185547,0.90234375,0.984375
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,188,0.000304721987049561,0.189453125,0.028296709060668945,0.75390625,0.93359375
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,189,-0.003380773936441983,0.1494140625,0.02469635009765625,0.78125,0.9296875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,190,-0.0018389425258646952,0.1220703125,0.029322147369384766,0.77734375,0.92578125
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,191,-0.00041095155575021636,0.1484375,0.023627281188964844,0.81640625,0.9609375
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,192,5.148345917405095e-05,0.1259765625,0.01903533935546875,0.90234375,0.97265625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,193,0.0005856590196344769,0.1533203125,0.02893686294555664,0.828125,0.98828125
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,194,0.0002119726800628996,0.181640625,0.02439117431640625,0.74609375,0.87890625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,195,-0.0006167966821521986,0.1533203125,0.025825977325439453,0.69140625,0.9140625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,196,0.000590571525208361,0.1298828125,0.027758359909057617,0.6328125,0.859375
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,197,0.000324155813359539,0.1611328125,0.026080608367919922,0.77734375,0.91015625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,198,0.0001928529527503997,0.2470703125,0.02611064910888672,0.72265625,0.91796875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,199,0.000181798992343829,0.1259765625,0.02330160140991211,0.6640625,0.875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,200,-0.0005381013343139784,0.1357421875,0.023288726806640625,0.80859375,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,1,-7.886323146522045e-06,0.1455078125,0.28064537048339844,0.4609375,0.82421875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,2,8.642673492431641e-07,0.1044921875,0.22432327270507812,0.74609375,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,3,6.984919309616089e-10,0.11181640625,0.19283676147460938,0.765625,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,4,6.398186087608337e-07,0.09033203125,0.20259857177734375,0.7109375,0.8515625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,5,1.8117716535925865e-06,0.109375,0.20465469360351562,0.6640625,0.875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,6,3.7761637941002846e-06,0.07470703125,0.20797348022460938,0.5078125,0.76953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,7,-2.284068614244461e-07,0.08935546875,0.19747161865234375,0.80078125,0.93359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,8,1.4594290405511856e-05,0.08447265625,0.19705963134765625,0.625,0.84765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,9,-4.10713255405426e-06,0.0927734375,0.20201492309570312,0.7265625,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,10,1.1187512427568436e-06,0.09765625,0.1998138427734375,0.73828125,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,11,7.10831955075264e-06,0.09375,0.16627883911132812,0.69140625,0.9140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,12,1.979060471057892e-09,0.091796875,0.18050003051757812,0.73828125,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,13,1.6298145055770874e-09,0.0859375,0.17584609985351562,0.71484375,0.87109375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,14,1.2364471331238747e-06,0.0791015625,0.17644500732421875,0.71484375,0.89453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,15,-2.6775524020195007e-09,0.08984375,0.18099212646484375,0.6328125,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,16,-1.1641532182693481e-10,0.0791015625,0.17263412475585938,0.6875,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,17,-3.07220034301281e-07,0.08203125,0.19168472290039062,0.60546875,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,18,1.1711381375789642e-07,0.08544921875,0.18208694458007812,0.65234375,0.8046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,19,5.161622539162636e-06,0.0966796875,0.15866470336914062,0.7421875,0.93359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,20,6.248010322451591e-07,0.09326171875,0.1885223388671875,0.73046875,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,21,1.1282972991466522e-06,0.1005859375,0.18791961669921875,0.65234375,0.8828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,22,1.2864824384450912e-05,0.095703125,0.16977691650390625,0.671875,0.8359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,23,2.121902070939541e-06,0.07958984375,0.1736907958984375,0.67578125,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,24,5.229376256465912e-06,0.08056640625,0.14310836791992188,0.6953125,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,25,2.3283064365386963e-10,0.087890625,0.16126251220703125,0.71875,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,26,-1.2252829037606716e-05,0.08349609375,0.17211532592773438,0.62890625,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,27,1.0477378964424133e-09,0.09375,0.15292739868164062,0.7734375,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,28,-2.3283064365386963e-09,0.08837890625,0.17066192626953125,0.7734375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,29,2.3747561499476433e-06,0.0732421875,0.1716156005859375,0.68359375,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,30,-2.752058207988739e-06,0.0751953125,0.1517162322998047,0.6328125,0.8515625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,31,-6.714370101690292e-06,0.0810546875,0.1429290771484375,0.75390625,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,32,5.611451342701912e-06,0.0830078125,0.15711212158203125,0.69140625,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,33,8.451170288026333e-06,0.12255859375,0.16017913818359375,0.69921875,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,34,1.979060471057892e-09,0.0947265625,0.16185379028320312,0.66796875,0.87109375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,35,3.1456584110856056e-06,0.1025390625,0.16259384155273438,0.66015625,0.8828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,36,-3.4924596548080444e-09,0.09228515625,0.17348861694335938,0.6171875,0.88671875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,37,2.3690517991781235e-07,0.0966796875,0.169097900390625,0.734375,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,38,2.2118911147117615e-09,0.095703125,0.1677093505859375,0.76953125,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,39,-9.915092960000038e-07,0.08544921875,0.1527252197265625,0.8203125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,40,-2.343091182410717e-06,0.1259765625,0.16728973388671875,0.671875,0.9140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,41,-1.1069932952523232e-06,0.09423828125,0.15145492553710938,0.765625,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,42,1.1974480003118515e-06,0.06689453125,0.1666717529296875,0.68359375,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,43,3.259629011154175e-09,0.0732421875,0.14254379272460938,0.796875,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,44,-4.181987605988979e-06,0.1142578125,0.16828536987304688,0.65625,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,45,5.345791578292847e-07,0.07666015625,0.16696548461914062,0.640625,0.88671875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,46,1.7335405573248863e-06,0.087890625,0.1787567138671875,0.61328125,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,47,9.177252650260925e-06,0.08056640625,0.186309814453125,0.71875,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,48,-5.787471309304237e-06,0.0791015625,0.14834976196289062,0.68359375,0.90234375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,49,2.7992064133286476e-06,0.111328125,0.15715789794921875,0.703125,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,50,1.5937257558107376e-06,0.0927734375,0.17027664184570312,0.73828125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,51,-4.491303116083145e-06,0.11474609375,0.15159988403320312,0.78125,0.91796875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,52,2.744956873357296e-06,0.0859375,0.15302276611328125,0.8125,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,53,-2.3283064365386963e-09,0.11376953125,0.13849639892578125,0.7578125,0.9140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,54,-1.3969838619232178e-09,0.10693359375,0.1687774658203125,0.65625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,55,-2.0954757928848267e-09,0.0751953125,0.15613174438476562,0.81640625,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,56,-2.336222678422928e-06,0.07861328125,0.16804122924804688,0.7109375,0.859375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,57,-1.4222459867596626e-06,0.09716796875,0.16009902954101562,0.79296875,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,58,-1.062755472958088e-06,0.07568359375,0.16375732421875,0.79296875,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,59,-1.5206169337034225e-06,0.0908203125,0.15376663208007812,0.7890625,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,60,2.4364562705159187e-06,0.0869140625,0.17095184326171875,0.640625,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,61,-1.008971594274044e-06,0.0849609375,0.1667938232421875,0.82421875,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,62,1.979060471057892e-09,0.10546875,0.16056442260742188,0.75,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,63,-3.259629011154175e-09,0.11572265625,0.15999984741210938,0.81640625,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,64,5.633221007883549e-06,0.09912109375,0.175384521484375,0.66796875,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,65,2.323114313185215e-05,0.0986328125,0.17220687866210938,0.79296875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,66,5.104811862111092e-06,0.08984375,0.17873764038085938,0.78515625,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,67,-2.108863554894924e-06,0.10107421875,0.16694259643554688,0.671875,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,68,-2.7939677238464355e-09,0.11083984375,0.183319091796875,0.69921875,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,69,-4.423782229423523e-09,0.10302734375,0.1609954833984375,0.78515625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,70,4.571862518787384e-06,0.080078125,0.15650558471679688,0.74609375,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,71,5.55417500436306e-07,0.095703125,0.18896102905273438,0.48046875,0.86328125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,72,2.3283064365386963e-10,0.07861328125,0.1539154052734375,0.74609375,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,73,1.1641532182693481e-09,0.1025390625,0.1592426300048828,0.6875,0.90234375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,74,-4.20550350099802e-06,0.06884765625,0.1660022735595703,0.73828125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,75,-2.0954757928848267e-09,0.06884765625,0.14310836791992188,0.84375,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,76,1.8994323909282684e-06,0.08544921875,0.14821243286132812,0.765625,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,77,1.0686228051781654e-05,0.072265625,0.14233016967773438,0.6875,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,78,3.3760443329811096e-09,0.09814453125,0.166107177734375,0.79296875,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,79,2.444721758365631e-09,0.095703125,0.1612701416015625,0.76171875,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,80,1.4060642570257187e-06,0.0927734375,0.17034149169921875,0.7890625,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,81,-1.6298145055770874e-09,0.11279296875,0.18599319458007812,0.71484375,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,82,8.370261639356613e-07,0.0830078125,0.173614501953125,0.796875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,83,2.927030436694622e-06,0.083984375,0.16184616088867188,0.75390625,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,84,2.091552596539259e-05,0.091796875,0.16907882690429688,0.57421875,0.85546875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,85,-1.1319178156554699e-05,0.08056640625,0.14574813842773438,0.73828125,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,86,1.6954727470874786e-06,0.0791015625,0.16064453125,0.8046875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,87,0.0,0.0849609375,0.1494598388671875,0.87109375,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,88,2.7939677238464355e-09,0.0849609375,0.17145538330078125,0.7578125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,89,3.14321368932724e-09,0.07763671875,0.1681060791015625,0.79296875,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,90,-6.984919309616089e-10,0.09521484375,0.146209716796875,0.91796875,0.9921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,91,-1.8406426534056664e-06,0.0830078125,0.1573486328125,0.61328125,0.88671875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,92,-2.4484354071319103e-05,0.09765625,0.17061233520507812,0.71875,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,93,1.6298145055770874e-09,0.1923828125,0.15447998046875,0.8359375,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,94,1.3985671103000641e-05,0.0966796875,0.17318344116210938,0.8125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,95,-1.8568243831396103e-06,0.12060546875,0.16483688354492188,0.796875,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,96,2.9103830456733704e-09,0.09521484375,0.15700531005859375,0.78125,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,97,-3.0907103791832924e-06,0.1005859375,0.19947052001953125,0.70703125,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,98,5.820766091346741e-10,0.10693359375,0.17402267456054688,0.68359375,0.93359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,99,-3.026798367500305e-09,0.0849609375,0.15993499755859375,0.75,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,100,7.358146831393242e-06,0.0751953125,0.17359542846679688,0.78125,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,101,6.934860721230507e-07,0.0703125,0.16399765014648438,0.65234375,0.85546875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,102,2.32551246881485e-06,0.083984375,0.18210983276367188,0.78125,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,103,-7.849885150790215e-07,0.0869140625,0.16833877563476562,0.80859375,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,104,-1.6298145055770874e-09,0.08154296875,0.15485763549804688,0.8359375,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,105,8.739996701478958e-06,0.076171875,0.17160797119140625,0.82421875,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,106,-3.026798367500305e-09,0.0908203125,0.1694793701171875,0.796875,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,107,2.0954757928848267e-09,0.061767578125,0.1617565155029297,0.796875,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,108,5.5299606174230576e-06,0.0986328125,0.17336273193359375,0.6875,0.8984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,109,9.807990863919258e-07,0.09423828125,0.16089630126953125,0.6953125,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,110,-2.164160832762718e-06,0.08837890625,0.16748046875,0.8203125,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,111,4.196772351861e-07,0.0849609375,0.16430282592773438,0.58984375,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,112,-4.450208507478237e-06,0.10205078125,0.15637779235839844,0.78125,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,113,-1.3720709830522537e-06,0.078125,0.16297531127929688,0.7421875,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,114,8.560018613934517e-07,0.07958984375,0.16538619995117188,0.71484375,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,115,1.3969838619232178e-09,0.08642578125,0.18173980712890625,0.72265625,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,116,5.301553755998611e-07,0.0927734375,0.17438507080078125,0.7734375,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,117,4.8568472266197205e-06,0.06396484375,0.17690658569335938,0.80078125,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,118,1.5133991837501526e-09,0.08203125,0.16230392456054688,0.74609375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,119,6.984919309616089e-10,0.06396484375,0.16347885131835938,0.80078125,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,120,2.6775524020195007e-09,0.0947265625,0.190704345703125,0.6484375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,121,-1.1527445167303085e-06,0.10009765625,0.1680145263671875,0.7890625,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,122,-6.754416972398758e-07,0.09326171875,0.16201019287109375,0.671875,0.84375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,123,-5.820766091346741e-10,0.06640625,0.15824508666992188,0.7265625,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,124,1.280568540096283e-09,0.08349609375,0.14743804931640625,0.86328125,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,125,9.313225746154785e-10,0.07275390625,0.17493057250976562,0.796875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,126,1.2380420230329037e-05,0.07861328125,0.1725006103515625,0.80078125,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,127,8.149072527885437e-10,0.07861328125,0.18042755126953125,0.71875,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,128,1.3969838619232178e-09,0.09765625,0.16305160522460938,0.80859375,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,129,-1.4656689018011093e-06,0.09912109375,0.1540966033935547,0.8359375,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,130,2.820044755935669e-06,0.0869140625,0.16189956665039062,0.78515625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,131,2.812594175338745e-06,0.06591796875,0.19102096557617188,0.74609375,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,132,-3.1959498301148415e-06,0.1357421875,0.156494140625,0.75,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,133,-1.1688098311424255e-07,0.11279296875,0.18452072143554688,0.77734375,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,134,-1.7462298274040222e-09,0.1201171875,0.16827011108398438,0.78515625,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,135,-2.6260968297719955e-06,0.091796875,0.14702224731445312,0.859375,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,136,1.862645149230957e-09,0.060302734375,0.140167236328125,0.86328125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,137,1.0477378964424133e-09,0.0947265625,0.17464447021484375,0.78125,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,138,-3.4924596548080444e-10,0.060791015625,0.1499958038330078,0.83984375,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,139,0.0,0.0732421875,0.15118408203125,0.8359375,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,140,8.516362868249416e-06,0.0986328125,0.17020034790039062,0.64453125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,141,-1.979060471057892e-09,0.10498046875,0.1421051025390625,0.8046875,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,142,8.610310032963753e-06,0.07861328125,0.14588165283203125,0.79296875,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,143,-6.275949999690056e-07,0.08837890625,0.13344955444335938,0.87109375,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,144,-8.895411156117916e-06,0.06982421875,0.1447429656982422,0.671875,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,145,8.682254701852798e-07,0.111328125,0.16363525390625,0.765625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,146,-3.4924596548080444e-10,0.0712890625,0.15285110473632812,0.7578125,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,147,1.2420350685715675e-06,0.0947265625,0.16158676147460938,0.80078125,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,148,-1.0477378964424133e-09,0.06787109375,0.13945388793945312,0.7734375,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,149,2.561137080192566e-09,0.0947265625,0.16521835327148438,0.70703125,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,150,3.585941158235073e-06,0.08056640625,0.169647216796875,0.8359375,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,151,1.7462298274040222e-09,0.09375,0.1494598388671875,0.73828125,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,152,1.1641532182693481e-10,0.0869140625,0.170562744140625,0.76953125,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,153,-5.035777576267719e-06,0.052978515625,0.15523910522460938,0.875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,154,1.400010660290718e-06,0.09716796875,0.14915084838867188,0.84765625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,155,6.984919309616089e-10,0.12158203125,0.15503883361816406,0.74609375,0.9921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,156,-4.2727915570139885e-06,0.0947265625,0.15625381469726562,0.88671875,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,157,3.743218258023262e-06,0.07666015625,0.13991737365722656,0.78515625,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,158,6.984919309616089e-10,0.06640625,0.1489410400390625,0.8203125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,159,7.174559868872166e-06,0.09521484375,0.13504409790039062,0.734375,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,160,-1.7926795408129692e-06,0.0703125,0.14792823791503906,0.6875,0.90234375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,161,2.0954757928848267e-09,0.095703125,0.14148330688476562,0.75,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,162,4.6566128730773926e-09,0.10009765625,0.13888931274414062,0.8359375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,163,1.1195661500096321e-06,0.07568359375,0.12202835083007812,0.80078125,0.88671875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,164,1.862645149230957e-09,0.11279296875,0.1627483367919922,0.69921875,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,165,1.1641532182693481e-10,0.048828125,0.16143417358398438,0.7421875,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,166,1.3369251973927021e-05,0.0966796875,0.14371871948242188,0.8203125,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,167,1.6427366062998772e-06,0.07861328125,0.1357574462890625,0.83203125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,168,-3.851600922644138e-06,0.07373046875,0.1552448272705078,0.73046875,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,169,-2.2118911147117615e-09,0.08544921875,0.14862060546875,0.78515625,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,170,-5.027744919061661e-06,0.08056640625,0.13716888427734375,0.82421875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,171,-5.448237061500549e-08,0.11767578125,0.14596176147460938,0.84765625,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,172,-1.7462298274040222e-09,0.0634765625,0.16025543212890625,0.796875,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,173,-1.1641532182693481e-10,0.09375,0.14078521728515625,0.76171875,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,174,7.270835340023041e-06,0.08935546875,0.13013076782226562,0.828125,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,175,4.300381988286972e-07,0.0849609375,0.15806198120117188,0.79296875,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,176,-4.889443516731262e-09,0.091796875,0.14761734008789062,0.77734375,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,177,2.225162461400032e-06,0.10595703125,0.1396331787109375,0.734375,0.8984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,178,8.235103450715542e-06,0.068359375,0.14657211303710938,0.78125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,179,9.592622518539429e-08,0.09130859375,0.14556121826171875,0.79296875,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,180,-2.0954757928848267e-09,0.064453125,0.12250709533691406,0.83203125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,181,-2.0954757928848267e-09,0.08056640625,0.1431751251220703,0.68359375,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,182,1.0477378964424133e-09,0.08251953125,0.1482086181640625,0.8125,0.97265625
